metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1716034580,1.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_duration,1716034580,674.399023,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_blocked,1716034580,0.160289,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_connecting,1716034580,0.077549,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_tls_handshaking,1716034580,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_sending,1716034580,0.044256,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_waiting,1716034580,674.291458,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_receiving,1716034580,0.063309,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_failed,1716034580,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
checks,1716034580,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716034580,1.000000,,,,,,,,,,,,,,,,
vus_max,1716034580,1.000000,,,,,,,,,,,,,,,,
data_sent,1716034581,879.000000,,,,,,,,,default,,,,,,,
data_received,1716034581,497.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716034581,1677.150824,,,,,,,,,default,,,,,,,
iterations,1716034581,1.000000,,,,,,,,,default,,,,,,,
vus,1716034581,1.000000,,,,,,,,,,,,,,,,
vus_max,1716034581,1.000000,,,,,,,,,,,,,,,,
http_reqs,1716034581,1.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_duration,1716034581,480.489287,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_blocked,1716034581,0.015913,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_connecting,1716034581,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_tls_handshaking,1716034581,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_sending,1716034581,0.035772,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_waiting,1716034581,480.397766,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_receiving,1716034581,0.055749,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_failed,1716034581,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
checks,1716034581,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716034582,1.000000,,,,,,,,,,,,,,,,
vus_max,1716034582,1.000000,,,,,,,,,,,,,,,,
data_sent,1716034582,885.000000,,,,,,,,,default,,,,,,,
data_received,1716034582,497.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716034582,1481.984833,,,,,,,,,default,,,,,,,
iterations,1716034582,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716034583,1.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_duration,1716034583,507.832624,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_blocked,1716034583,0.019934,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_connecting,1716034583,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_tls_handshaking,1716034583,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_sending,1716034583,0.017823,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_waiting,1716034583,507.758133,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_receiving,1716034583,0.056668,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_failed,1716034583,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
checks,1716034583,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716034583,1.000000,,,,,,,,,,,,,,,,
vus_max,1716034583,1.000000,,,,,,,,,,,,,,,,
data_sent,1716034584,885.000000,,,,,,,,,default,,,,,,,
data_received,1716034584,497.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716034584,1509.417549,,,,,,,,,default,,,,,,,
iterations,1716034584,1.000000,,,,,,,,,default,,,,,,,
vus,1716034584,1.000000,,,,,,,,,,,,,,,,
vus_max,1716034584,1.000000,,,,,,,,,,,,,,,,
http_reqs,1716034584,1.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_duration,1716034584,470.726213,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_blocked,1716034584,0.008617,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_connecting,1716034584,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_tls_handshaking,1716034584,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_sending,1716034584,0.061932,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_waiting,1716034584,470.576795,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_receiving,1716034584,0.087486,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_failed,1716034584,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
checks,1716034584,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716034585,1.000000,,,,,,,,,,,,,,,,
vus_max,1716034585,1.000000,,,,,,,,,,,,,,,,
data_sent,1716034585,879.000000,,,,,,,,,default,,,,,,,
data_received,1716034585,497.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716034585,1474.592273,,,,,,,,,default,,,,,,,
iterations,1716034585,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716034586,1.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_duration,1716034586,490.812008,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_blocked,1716034586,0.003327,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_connecting,1716034586,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_tls_handshaking,1716034586,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_sending,1716034586,0.018973,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_waiting,1716034586,490.644234,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_receiving,1716034586,0.148801,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_failed,1716034586,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
checks,1716034586,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716034586,1.000000,,,,,,,,,,,,,,,,
vus_max,1716034586,1.000000,,,,,,,,,,,,,,,,
data_sent,1716034587,885.000000,,,,,,,,,default,,,,,,,
data_received,1716034587,497.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716034587,1492.719269,,,,,,,,,default,,,,,,,
iterations,1716034587,1.000000,,,,,,,,,default,,,,,,,
vus,1716034587,1.000000,,,,,,,,,,,,,,,,
vus_max,1716034587,1.000000,,,,,,,,,,,,,,,,
http_reqs,1716034587,1.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_duration,1716034587,480.004165,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_blocked,1716034587,0.002523,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_connecting,1716034587,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_tls_handshaking,1716034587,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_sending,1716034587,0.020339,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_waiting,1716034587,479.845785,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_receiving,1716034587,0.138041,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_failed,1716034587,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
checks,1716034587,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716034588,1.000000,,,,,,,,,,,,,,,,
vus_max,1716034588,1.000000,,,,,,,,,,,,,,,,
data_sent,1716034588,885.000000,,,,,,,,,default,,,,,,,
data_received,1716034588,497.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716034588,1481.054229,,,,,,,,,default,,,,,,,
iterations,1716034588,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716034589,1.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_duration,1716034589,486.454439,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_blocked,1716034589,0.002700,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_connecting,1716034589,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_tls_handshaking,1716034589,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_sending,1716034589,0.033612,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_waiting,1716034589,485.964387,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_receiving,1716034589,0.456440,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_failed,1716034589,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
checks,1716034589,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716034589,1.000000,,,,,,,,,,,,,,,,
vus_max,1716034589,1.000000,,,,,,,,,,,,,,,,
data_sent,1716034590,885.000000,,,,,,,,,default,,,,,,,
data_received,1716034590,497.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716034590,1487.894534,,,,,,,,,default,,,,,,,
iterations,1716034590,1.000000,,,,,,,,,default,,,,,,,
vus,1716034590,1.000000,,,,,,,,,,,,,,,,
vus_max,1716034590,1.000000,,,,,,,,,,,,,,,,
http_reqs,1716034590,1.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_duration,1716034590,484.211630,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_blocked,1716034590,0.008842,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_connecting,1716034590,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_tls_handshaking,1716034590,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_sending,1716034590,0.292105,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_waiting,1716034590,483.832989,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_receiving,1716034590,0.086536,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_failed,1716034590,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
checks,1716034590,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716034591,1.000000,,,,,,,,,,,,,,,,
vus_max,1716034591,1.000000,,,,,,,,,,,,,,,,
data_sent,1716034591,885.000000,,,,,,,,,default,,,,,,,
data_received,1716034591,497.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716034591,1487.921775,,,,,,,,,default,,,,,,,
iterations,1716034591,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716034592,1.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_duration,1716034592,491.201607,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_blocked,1716034592,0.008559,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_connecting,1716034592,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_tls_handshaking,1716034592,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_sending,1716034592,0.077908,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_waiting,1716034592,491.016796,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_receiving,1716034592,0.106903,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_failed,1716034592,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
checks,1716034592,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716034592,1.000000,,,,,,,,,,,,,,,,
vus_max,1716034592,1.000000,,,,,,,,,,,,,,,,
data_sent,1716034593,885.000000,,,,,,,,,default,,,,,,,
data_received,1716034593,497.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716034593,1495.890585,,,,,,,,,default,,,,,,,
iterations,1716034593,1.000000,,,,,,,,,default,,,,,,,
vus,1716034593,1.000000,,,,,,,,,,,,,,,,
vus_max,1716034593,1.000000,,,,,,,,,,,,,,,,
http_reqs,1716034593,1.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_duration,1716034593,477.319044,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_blocked,1716034593,0.002664,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_connecting,1716034593,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_tls_handshaking,1716034593,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_sending,1716034593,0.016309,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_waiting,1716034593,477.226742,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_receiving,1716034593,0.075993,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
http_req_failed,1716034593,0.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
checks,1716034593,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716034594,1.000000,,,,,,,,,,,,,,,,
vus_max,1716034594,1.000000,,,,,,,,,,,,,,,,
data_sent,1716034594,885.000000,,,,,,,,,default,,,,,,,
data_received,1716034594,497.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716034594,1478.526922,,,,,,,,,default,,,,,,,
iterations,1716034594,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716034595,1.000000,,,,true,,POST,http://localhost:8000/answer/,HTTP/1.1,default,,302,,,http://localhost:8000/answer/,,
