metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1716035214,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716035214,143.887562,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716035214,0.265351,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716035214,0.146032,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716035214,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716035214,0.088264,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716035214,143.643317,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716035214,0.155981,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716035214,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716035214,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716035215,1.000000,,,,,,,,,,,,,,,,
vus_max,1716035215,1.000000,,,,,,,,,,,,,,,,
data_sent,1716035215,786.000000,,,,,,,,,default,,,,,,,
data_received,1716035215,360.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716035215,1147.387097,,,,,,,,,default,,,,,,,
iterations,1716035215,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716035216,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716035216,119.302459,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716035216,0.003041,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716035216,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716035216,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716035216,0.016610,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716035216,119.241079,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716035216,0.044770,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716035216,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716035216,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716035216,1.000000,,,,,,,,,,,,,,,,
vus_max,1716035216,1.000000,,,,,,,,,,,,,,,,
data_sent,1716035217,786.000000,,,,,,,,,default,,,,,,,
data_received,1716035217,360.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716035217,1120.657613,,,,,,,,,default,,,,,,,
iterations,1716035217,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716035217,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716035217,123.630936,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716035217,0.003176,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716035217,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716035217,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716035217,0.023189,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716035217,123.556691,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716035217,0.051056,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716035217,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716035217,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716035217,1.000000,,,,,,,,,,,,,,,,
vus_max,1716035217,1.000000,,,,,,,,,,,,,,,,
data_sent,1716035218,786.000000,,,,,,,,,default,,,,,,,
data_received,1716035218,360.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716035218,1125.121012,,,,,,,,,default,,,,,,,
iterations,1716035218,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716035218,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
